airplaneID AirlineID fromAirport toAirport
991 10990 3U ZHA CKG
992 10991 3U ZHA HKG
993 10992 3U ZHY PEK
994 10993 3U ZHY XNN
995 10994 3U ZUH CZX
996 10995 3U ZUH HAK
997 10996 4B LAS LAX
998 10997 4B LAX LAS
999 10998 4D CAI TLV
1000 10999 4D TLV CAI
1001 11000 4E MCG NIB
1002 11001 4E MCG TCT
1003 11002 4E NIB MCG
1004 11003 4E TCT TLJ
1005 11004 4E TLJ MCG
1006 11005 4G EYK VKO
1007 11006 4G NCU VKO
1008 11007 4G NUX TJM
1009 11008 4G NUX UFA
1010 11009 4G NUX VKO
1011 11010 4G NYM OVS
1012 11011 4G NYM VKO
1013 11012 4G OVS NYM
1014 11013 4G OVS SVX
1015 11014 4G OVS VKO
1016 11015 4G SVX OVS
1017 11016 4G TJM NUX
1018 11017 4G UCT VKO
1019 11018 4G UFA NUX
1020 11019 4G VKO EYK
1021 11020 4G VKO NCU
1022 11021 4G VKO NUX
1023 11022 4G VKO NYM
1024 11023 4G VKO OVS
1025 11024 4G VKO UCT
1026 11025 4H BKK DAC
1027 11026 4H BZL DAC
1028 11027 4H CCU CGP
1029 11028 4H CCU DAC
1030 11029 4H CGP CCU
1031 11030 4H CGP DAC
1032 11031 4H CGP MCT
1033 11032 4H CXB DAC
1034 11033 4H DAC BKK
1035 11034 4H DAC BZL
1036 11035 4H DAC CCU
1037 11036 4H DAC CGP
1038 11037 4H DAC CXB
1039 11038 4H DAC DXB
1040 11039 4H DAC JED
1041 11040 4H DAC JSR
1042 11041 4H DAC KTM
1043 11042 4H DAC KUL
1044 11043 4H DAC MCT
1045 11044 4H DAC SPD
1046 11045 4H DAC ZYL
1047 11046 4H DXB DAC
1048 11047 4H JED DAC
1049 11048 4H JSR DAC
1050 11049 4H KTM DAC
1051 11050 4H KUL DAC
1052 11051 4H MCT CGP
1053 11052 4H MCT DAC
1054 11053 4H RJH DAC
1055 11054 4H SPD DAC
1056 11055 4H SPD RJH
1057 11056 4H ZYL DAC
1058 11057 4K YGZ YRB
1059 11058 4K YRB YGZ
1060 11059 4M DFW EZE
1061 11060 4M EZE DFW
1062 11061 4M EZE JFK
1063 11062 4M EZE MIA
1064 11063 4M EZE PUJ
1065 11064 4M JFK EZE
1066 11065 4M MIA EZE
1067 11066 4M MIA PUJ
1068 11067 4M PUJ EZE
1069 11068 4M PUJ MIA
1070 11069 4N YEG YXY
1071 11070 4N YLW YVR
1072 11071 4N YLW YXY
1073 11072 4N YOW YZF
1074 11073 4N YVR YLW
1075 11074 4N YVR YXY
1076 11075 4N YXY YLW
1077 11076 4N YXY YVR
1078 11077 4N YXY YYC
1079 11078 4N YXY YZF
1080 11079 4N YYC YEG
1081 11080 4N YZF YOW
1082 11081 4N YZF YXY
1083 11082 4O ACA MEX
1084 11083 4O ACA TLC
1085 11084 4O AGU MEX
1086 11085 4O BOG MEX
1087 11086 4O CEN MEX
1088 11087 4O CJS MEX
1089 11088 4O CME MEX
1090 11089 4O CPE MEX
1091 11090 4O CTM MEX
1092 11091 4O CUL MEX
1093 11092 4O CUN MEX
1094 11093 4O CUN MTY
1095 11094 4O CUN TLC
1096 11095 4O CUU MEX
1097 11096 4O CZM MEX
1098 11097 4O GDL MEX
1099 11098 4O GDL MTY
1100 11099 4O GDL SAT
1101 11100 4O GDL SJD
1102 11101 4O GDL SNA
1103 11102 4O GDL TIJ
1104 11103 4O GUA MEX
1105 11104 4O HAV MEX
1106 11105 4O HMO MEX
1107 11106 4O HUX MEX
1108 11107 4O JFK MEX
1109 11108 4O LAP MEX
1110 11109 4O LAS MTY
1111 11110 4O LAS TLC
1112 11111 4O MEX ACA
1113 11112 4O MEX AGU
1114 11113 4O MEX BOG
1115 11114 4O MEX CEN
1116 11115 4O MEX CJS
1117 11116 4O MEX CME
1118 11117 4O MEX CPE
1119 11118 4O MEX CTM
1120 11119 4O MEX CUL
1121 11120 4O MEX CUN
1122 11121 4O MEX CUU
1123 11122 4O MEX CZM
1124 11123 4O MEX GDL
1125 11124 4O MEX GUA
1126 11125 4O MEX HAV
1127 11126 4O MEX HMO
1128 11127 4O MEX HUX
1129 11128 4O MEX JFK
1130 11129 4O MEX LAP
1131 11130 4O MEX MIA
1132 11131 4O MEX MID
1133 11132 4O MEX MTT
1134 11133 4O MEX MTY
1135 11134 4O MEX MZT
1136 11135 4O MEX OAX
1137 11136 4O MEX PQM
1138 11137 4O MEX PVR
1139 11138 4O MEX REX
1140 11139 4O MEX SAT
1141 11140 4O MEX SJD
1142 11141 4O MEX SJO
1143 11142 4O MEX SNA
1144 11143 4O MEX TAM
1145 11144 4O MEX TGZ
1146 11145 4O MEX TIJ
1147 11146 4O MEX TRC
1148 11147 4O MEX VER
1149 11148 4O MEX VSA
1150 11149 4O MEX ZCL
1151 11150 4O MEX ZIH
1152 11151 4O MEX ZLO
1153 11152 4O MIA MEX
1154 11153 4O MID MEX
1155 11154 4O MTT MEX
1156 11155 4O MTY CUN
1157 11156 4O MTY GDL
1158 11157 4O MTY LAS
1159 11158 4O MTY MEX
1160 11159 4O MTY SAT
1161 11160 4O MTY TLC
1162 11161 4O MZT MEX
1163 11162 4O OAX MEX
1164 11163 4O PQM MEX
1165 11164 4O PVR MEX
1166 11165 4O PVR TLC
1167 11166 4O REX MEX
1168 11167 4O SAT GDL
1169 11168 4O SAT MEX
1170 11169 4O SAT MTY
1171 11170 4O SAT TLC
1172 11171 4O SJD GDL
1173 11172 4O SJD MEX
1174 11173 4O SJD TLC
1175 11174 4O SJO MEX
1176 11175 4O SNA GDL
1177 11176 4O SNA MEX
1178 11177 4O TAM MEX
1179 11178 4O TGZ MEX
1180 11179 4O TIJ GDL
1181 11180 4O TIJ MEX
1182 11181 4O TLC ACA
1183 11182 4O TLC CUN
1184 11183 4O TLC LAS
1185 11184 4O TLC MTY
1186 11185 4O TLC PVR
1187 11186 4O TLC SAT
1188 11187 4O TLC SJD
1189 11188 4O TLC ZIH
1190 11189 4O TRC MEX
1191 11190 4O VER MEX
1192 11191 4O VSA MEX
1193 11192 4O ZCL MEX
1194 11193 4O ZIH MEX
1195 11194 4O ZIH TLC
1196 11195 4O ZLO MEX
1197 11196 4Q DEL HEA
1198 11197 4Q DEL KBL
1199 11198 4Q DXB KBL
1200 11199 4Q HEA DEL
1201 11200 4Q HEA ISB
1202 11201 4Q HEA KBL
1203 11202 4Q ISB HEA
1204 11203 4Q ISB KBL
1205 11204 4Q KBL DEL
1206 11205 4Q KBL DXB
1207 11206 4Q KBL HEA
1208 11207 4Q KBL ISB
1209 11208 4Q KBL MZR
1210 11209 4Q MZR KBL
1211 11210 4T AYT ZRH
1212 11211 4T BSL HRG
1213 11212 4T HRG BSL
1214 11213 4T HRG ZRH
1215 11214 4T PRN ZRH
1216 11215 4T RMF ZRH
1217 11216 4T SKP ZRH
1218 11217 4T ZRH AYT
1219 11218 4T ZRH HRG
1220 11219 4T ZRH PRN
1221 11220 4T ZRH RMF
1222 11221 4T ZRH SKP
1223 11222 4U AGP STR
1224 11223 4U AGP TXL
1225 11224 4U ALG CGN
1226 11225 4U AMS HAM
1227 11226 4U AOI DUS
1228 11227 4U AOI TXL
1229 11228 4U ARN CGN
1230 11229 4U ARN DUS
1231 11230 4U ARN HAM
1232 11231 4U ATH CGN
1233 11232 4U ATH STR
1234 11233 4U AYT CGN
1235 11234 4U BCN CGN
1236 11235 4U BCN DUS
1237 11236 4U BCN HAJ
1238 11237 4U BCN HAM
1239 11238 4U BCN STR
1240 11239 4U BDS STR
1241 11240 4U BEG STR
1242 11241 4U BGO HAM
1243 11242 4U BHX HAM
1244 11243 4U BHX TXL
1245 11244 4U BIA CGN
1246 11245 4U BIA DUS
1247 11246 4U BIA HAM
1248 11247 4U BIA STR
1249 11248 4U BIA TXL
1250 11249 4U BIO DUS
1251 11250 4U BIO STR
1252 11251 4U BLQ CGN
1253 11252 4U BLQ TXL
1254 11253 4U BRE STR
1255 11254 4U BRI CGN
1256 11255 4U BRI DUS
1257 11256 4U BRI STR
1258 11257 4U BRU STR
1259 11258 4U BSL DUS
1260 11259 4U BUD CGN
1261 11260 4U BUD HAM
1262 11261 4U BUD STR
1263 11262 4U CAG CGN
1264 11263 4U CAG DUS
1265 11264 4U CAG STR
1266 11265 4U CDG HAM
1267 11266 4U CFU CGN
1268 11267 4U CFU DRS
1269 11268 4U CFU STR
1270 11269 4U CGN ALG
1271 11270 4U CGN ARN
1272 11271 4U CGN ATH
1273 11272 4U CGN AYT
1274 11273 4U CGN BCN
1275 11274 4U CGN BIA
1276 11275 4U CGN BLQ
1277 11276 4U CGN BRI
1278 11277 4U CGN BUD
1279 11278 4U CGN CAG
1280 11279 4U CGN CFU
1281 11280 4U CGN CLY
1282 11281 4U CGN CTA
1283 11282 4U CGN DBV
1284 11283 4U CGN DRS
1285 11284 4U CGN DUB
1286 11285 4U CGN EDI
1287 11286 4U CGN FAO
1288 11287 4U CGN FCO
1289 11288 4U CGN FDH
1290 11289 4U CGN HAM
1291 11290 4U CGN HDF
1292 11291 4U CGN HER
1293 11292 4U CGN IBZ
1294 11293 4U CGN JMK
1295 11294 4U CGN JTR
1296 11295 4U CGN KGS
1297 11296 4U CGN KLU
1298 11297 4U CGN KVA
1299 11298 4U CGN LEJ
1300 11299 4U CGN LHR
1301 11300 4U CGN LIS
1302 11301 4U CGN LPA
1303 11302 4U CGN MAN
1304 11303 4U CGN MXP
1305 11304 4U CGN NAP
1306 11305 4U CGN NCE
1307 11306 4U CGN NDR
1308 11307 4U CGN OLB
1309 11308 4U CGN PMI
1310 11309 4U CGN PMO
1311 11310 4U CGN PRG
1312 11311 4U CGN PSA
1313 11312 4U CGN PUY
1314 11313 4U CGN RAK
1315 11314 4U CGN RHO
1316 11315 4U CGN RJK
1317 11316 4U CGN RLG
1318 11317 4U CGN SAW
1319 11318 4U CGN SJJ
1320 11319 4U CGN SKG
1321 11320 4U CGN SPU
1322 11321 4U CGN STN
1323 11322 4U CGN SUF
1324 11323 4U CGN SZG
1325 11324 4U CGN TLV
1326 11325 4U CGN TUN
1327 11326 4U CGN TXL
1328 11327 4U CGN VCE
1329 11328 4U CGN VIE
1330 11329 4U CGN VRN
1331 11330 4U CGN WAW
1332 11331 4U CGN XRY
1333 11332 4U CGN ZAD
1334 11333 4U CGN ZAG
1335 11334 4U CGN ZRH
1336 11335 4U CLY CGN
1337 11336 4U CTA CGN
1338 11337 4U CTA DUS
1339 11338 4U CTA HAJ
1340 11339 4U CTA HAM
1341 11340 4U CTA STR
1342 11341 4U CTA TXL
1343 11342 4U CWL DUS
1344 11343 4U DBV CGN
1345 11344 4U DBV DUS
1346 11345 4U DBV HAJ
1347 11346 4U DBV HAM
1348 11347 4U DBV STR
1349 11348 4U DBV TXL
1350 11349 4U DRS CFU
1351 11350 4U DRS CGN
1352 11351 4U DRS DUS
1353 11352 4U DRS STR
1354 11353 4U DTM HDF
1355 11354 4U DTM MUC
1356 11355 4U DTM PMI
1357 11356 4U DTM SAW
1358 11357 4U DTM SPU
1359 11358 4U DUB CGN
1360 11359 4U DUB DUS
1361 11360 4U DUS AOI
1362 11361 4U DUS ARN
1363 11362 4U DUS BCN
1364 11363 4U DUS BIA
1365 11364 4U DUS BIO
1366 11365 4U DUS BRI
1367 11366 4U DUS BSL
1368 11367 4U DUS CAG
1369 11368 4U DUS CTA
1370 11369 4U DUS CWL
1371 11370 4U DUS DBV
1372 11371 4U DUS DRS
1373 11372 4U DUS DUB
1374 11373 4U DUS GVA
1375 11374 4U DUS HDF
1376 11375 4U DUS HER
1377 11376 4U DUS IBZ
1378 11377 4U DUS KTW
1379 11378 4U DUS LEJ
1380 11379 4U DUS LYS
1381 11380 4U DUS MAD
1382 11381 4U DUS MPL
1383 11382 4U DUS MXP
1384 11383 4U DUS NQY
1385 11384 4U DUS NUE
1386 11385 4U DUS OLB
1387 11386 4U DUS PMI
1388 11387 4U DUS POZ
1389 11388 4U DUS PRG
1390 11389 4U DUS PRN
1391 11390 4U DUS SKG
1392 11391 4U DUS SPU
1393 11392 4U DUS SUF
1394 11393 4U DUS TRN
1395 11394 4U DUS VCE
1396 11395 4U DUS WAW
1397 11396 4U DUS WRO
1398 11397 4U DUS ZAD
1399 11398 4U EDI CGN
1400 11399 4U FAO CGN
1401 11400 4U FAO HAM
1402 11401 4U FAO STR
1403 11402 4U FCO CGN
1404 11403 4U FCO HAJ
1405 11404 4U FCO HAM
1406 11405 4U FCO STR
1407 11406 4U FCO TXL
1408 11407 4U FDH CGN
1409 11408 4U FKB HAM
1410 11409 4U FMM HAM
1411 11410 4U FMM TXL
1412 11411 4U FRA HDF
1413 11412 4U GVA DUS
1414 11413 4U GVA HAM
1415 11414 4U HAJ BCN
1416 11415 4U HAJ CTA
1417 11416 4U HAJ DBV
1418 11417 4U HAJ FCO
1419 11418 4U HAJ HER
1420 11419 4U HAJ MXP
1421 11420 4U HAJ NAP
1422 11421 4U HAJ PMI
1423 11422 4U HAJ PRN
1424 11423 4U HAJ SAW
1425 11424 4U HAJ SKG
1426 11425 4U HAJ SPU
1427 11426 4U HAJ STN
1428 11427 4U HAJ STR
1429 11428 4U HAJ SUF
1430 11429 4U HAJ VCE
1431 11430 4U HAJ VIE
1432 11431 4U HAM AMS
1433 11432 4U HAM ARN
1434 11433 4U HAM BCN
1435 11434 4U HAM BGO
1436 11435 4U HAM BHX
1437 11436 4U HAM BIA
1438 11437 4U HAM BUD
1439 11438 4U HAM CDG
1440 11439 4U HAM CGN
1441 11440 4U HAM CTA
1442 11441 4U HAM DBV
1443 11442 4U HAM FAO
1444 11443 4U HAM FCO
1445 11444 4U HAM FKB
1446 11445 4U HAM FMM
1447 11446 4U HAM GVA
1448 11447 4U HAM HER
1449 11448 4U HAM KLU
1450 11449 4U HAM LHR
1451 11450 4U HAM MAD
1452 11451 4U HAM MAN
1453 11452 4U HAM MXP
1454 11453 4U HAM NAP
1455 11454 4U HAM NCE
1456 11455 4U HAM NUE
1457 11456 4U HAM OLB
1458 11457 4U HAM OSL
1459 11458 4U HAM PMI
1460 11459 4U HAM PRG
1461 11460 4U HAM PRN
1462 11461 4U HAM RJK
1463 11462 4U HAM SAW
1464 11463 4U HAM SKG
1465 11464 4U HAM SPU
1466 11465 4U HAM STR
1467 11466 4U HAM TLS
1468 11467 4U HAM VCE
1469 11468 4U HAM VIE
1470 11469 4U HAM VRN
1471 11470 4U HAM ZRH
1472 11471 4U HDF CGN
1473 11472 4U HDF DTM
1474 11473 4U HDF DUS
1475 11474 4U HDF FRA
1476 11475 4U HDF STR
1477 11476 4U HEL TXL
1478 11477 4U HER CGN
1479 11478 4U HER DUS
1480 11479 4U HER HAJ
1481 11480 4U HER HAM
1482 11481 4U HER STR
1483 11482 4U HER TXL
1484 11483 4U IBZ CGN
1485 11484 4U IBZ DUS
1486 11485 4U IBZ STR
1487 11486 4U IBZ TXL
1488 11487 4U JMK CGN
1489 11488 4U JTR CGN
1490 11489 4U KGS CGN
1491 11490 4U KLU CGN
1492 11491 4U KLU HAM
1493 11492 4U KLU TXL
1494 11493 4U KRK STR
1495 11494 4U KTW DUS
1496 11495 4U KVA CGN
1497 11496 4U KVA STR
1498 11497 4U LEJ CGN
1499 11498 4U LEJ DUS
1500 11499 4U LEJ STR
1501 11500 4U LHR CGN
1502 11501 4U LHR HAM
1503 11502 4U LHR STR
1504 11503 4U LHR TXL
1505 11504 4U LIN TXL
1506 11505 4U LIS CGN
1507 11506 4U LIS STR
1508 11507 4U LPA CGN
1509 11508 4U LYS DUS
1510 11509 4U MAD DUS
1511 11510 4U MAD HAM
1512 11511 4U MAN CGN
1513 11512 4U MAN HAM
1514 11513 4U MPL DUS
1515 11514 4U MUC DTM
1516 11515 4U MXP CGN
1517 11516 4U MXP DUS
1518 11517 4U MXP HAJ
1519 11518 4U MXP HAM
1520 11519 4U MXP STR
1521 11520 4U NAP CGN
1522 11521 4U NAP HAJ
1523 11522 4U NAP HAM
1524 11523 4U NAP STR
1525 11524 4U NCE CGN
1526 11525 4U NCE HAM
1527 11526 4U NCE TXL
1528 11527 4U NDR CGN
1529 11528 4U NQY DUS
1530 11529 4U NUE DUS
1531 11530 4U NUE HAM
1532 11531 4U NUE TXL
1533 11532 4U OLB CGN
1534 11533 4U OLB DUS
1535 11534 4U OLB HAM
1536 11535 4U OLB STR
1537 11536 4U OSL HAM
1538 11537 4U PMI CGN
1539 11538 4U PMI DTM
1540 11539 4U PMI DUS
1541 11540 4U PMI HAJ
1542 11541 4U PMI HAM
1543 11542 4U PMI STR
1544 11543 4U PMI TXL
1545 11544 4U PMO CGN
1546 11545 4U POZ DUS
1547 11546 4U PRG CGN
1548 11547 4U PRG DUS
1549 11548 4U PRG HAM
1550 11549 4U PRN DUS
1551 11550 4U PRN HAJ
1552 11551 4U PRN HAM
1553 11552 4U PRN STR
1554 11553 4U PRN TXL
1555 11554 4U PSA CGN
1556 11555 4U PUY CGN
1557 11556 4U RAK CGN
1558 11557 4U RHO CGN
1559 11558 4U RJK CGN
1560 11559 4U RJK HAM
1561 11560 4U RJK STR
1562 11561 4U RLG CGN
1563 11562 4U RLG STR
1564 11563 4U SAW CGN
1565 11564 4U SAW DTM
1566 11565 4U SAW HAJ
1567 11566 4U SAW HAM
1568 11567 4U SAW STR
1569 11568 4U SAW TXL
1570 11569 4U SJJ CGN
1571 11570 4U SJJ STR
1572 11571 4U SJJ TXL
1573 11572 4U SKG CGN
1574 11573 4U SKG DUS
1575 11574 4U SKG HAJ
1576 11575 4U SKG HAM
1577 11576 4U SKG STR
1578 11577 4U SPU CGN
1579 11578 4U SPU DTM
1580 11579 4U SPU DUS
1581 11580 4U SPU HAJ
1582 11581 4U SPU HAM
1583 11582 4U SPU STR
1584 11583 4U SPU TXL
1585 11584 4U STN CGN
1586 11585 4U STN HAJ
1587 11586 4U STN STR
1588 11587 4U STR AGP
1589 11588 4U STR ATH
1590 11589 4U STR BCN
1591 11590 4U STR BDS
1592 11591 4U STR BEG
1593 11592 4U STR BIA
1594 11593 4U STR BIO
1595 11594 4U STR BRE
1596 11595 4U STR BRI
1597 11596 4U STR BRU
1598 11597 4U STR BUD
1599 11598 4U STR CAG
1600 11599 4U STR CFU
1601 11600 4U STR CTA
1602 11601 4U STR DBV
1603 11602 4U STR DRS
1604 11603 4U STR FAO
1605 11604 4U STR FCO
1606 11605 4U STR HAJ
1607 11606 4U STR HAM
1608 11607 4U STR HDF
1609 11608 4U STR HER
1610 11609 4U STR IBZ
1611 11610 4U STR KRK
1612 11611 4U STR KVA
1613 11612 4U STR LEJ
1614 11613 4U STR LHR
1615 11614 4U STR LIS
1616 11615 4U STR MXP
1617 11616 4U STR NAP
1618 11617 4U STR OLB
1619 11618 4U STR PMI
1620 11619 4U STR PRN
1621 11620 4U STR RJK
1622 11621 4U STR RLG
1623 11622 4U STR SAW
1624 11623 4U STR SJJ
1625 11624 4U STR SKG
1626 11625 4U STR SPU
1627 11626 4U STR STN
1628 11627 4U STR SUF
1629 11628 4U STR TXL
1630 11629 4U STR VIE
1631 11630 4U STR ZAD
1632 11631 4U STR ZAG
1633 11632 4U SUF CGN
1634 11633 4U SUF DUS
1635 11634 4U SUF HAJ
1636 11635 4U SUF STR
1637 11636 4U SZG CGN
1638 11637 4U TLS HAM
1639 11638 4U TLV CGN
1640 11639 4U TRN DUS
1641 11640 4U TUN CGN
1642 11641 4U TXL AGP
1643 11642 4U TXL AOI
1644 11643 4U TXL BHX
1645 11644 4U TXL BIA
1646 11645 4U TXL BLQ
1647 11646 4U TXL CGN
1648 11647 4U TXL CTA
1649 11648 4U TXL DBV
1650 11649 4U TXL FCO
1651 11650 4U TXL FMM
1652 11651 4U TXL HEL
1653 11652 4U TXL HER
1654 11653 4U TXL IBZ
1655 11654 4U TXL KLU
1656 11655 4U TXL LHR
1657 11656 4U TXL LIN
1658 11657 4U TXL NCE
1659 11658 4U TXL NUE
1660 11659 4U TXL PMI
1661 11660 4U TXL PRN
1662 11661 4U TXL SAW
1663 11662 4U TXL SJJ
1664 11663 4U TXL SPU
1665 11664 4U TXL STR
1666 11665 4U TXL VIE
1667 11666 4U TXL VRN
1668 11667 4U TXL ZAD
1669 11668 4U VCE CGN
1670 11669 4U VCE DUS
1671 11670 4U VCE HAJ
1672 11671 4U VCE HAM
1673 11672 4U VIE CGN
1674 11673 4U VIE HAJ
1675 11674 4U VIE HAM
1676 11675 4U VIE STR
1677 11676 4U VIE TXL
1678 11677 4U VRN CGN
1679 11678 4U VRN HAM
1680 11679 4U VRN TXL
1681 11680 4U WAW CGN
1682 11681 4U WAW DUS
1683 11682 4U WRO DUS
1684 11683 4U XRY CGN
1685 11684 4U ZAD CGN
1686 11685 4U ZAD DUS
1687 11686 4U ZAD STR
1688 11687 4U ZAD TXL
1689 11688 4U ZAG CGN
1690 11689 4U ZAG STR
1691 11690 4U ZRH CGN
1692 11691 4U ZRH HAM
1693 11692 4W AKP FAI
1694 11693 4W BTT AKP
1695 11694 4W BTT CXF
1696 11695 4W CEM IRC
1697 11696 4W CIK FAI
1698 11697 4W CIK FYU
1699 11698 4W CXF AKP
1700 11699 4W FAI BTT
1701 11700 4W FAI CEM
1702 11701 4W FAI CIK
1703 11702 4W FAI FYU
1704 11703 4W FAI MLY
1705 11704 4W FAI RMP
1706 11705 4W FAI SVS
1707 11706 4W FAI TAL
1708 11707 4W FAI WBQ
1709 11708 4W FYU CIK
1710 11709 4W FYU FAI
1711 11710 4W IRC FAI
1712 11711 4W MLY MNT
1713 11712 4W MNT FAI
1714 11713 4W RMP FAI
1715 11714 4W SVS FAI
1716 11715 4W SVS WBQ
1717 11716 4W TAL FAI
1718 11717 4W WBQ FAI
1719 11718 4W WBQ SVS
1720 11719 4Y AKI TLT
1721 11720 4Y ATT KUK
1722 11721 4Y BET ATT
1723 11722 4Y BET EEK
1724 11723 4Y BET GNU
1725 11724 4Y BET KPN
1726 11725 4Y BET KWN
1727 11726 4Y BET KWT
1728 11727 4Y BET MLL
1729 11728 4Y BET NME
1730 11729 4Y BET WNA
1731 11730 4Y BET WTL
1732 11731 4Y CYF BET
1733 11732 4Y EEK BET
1734 11733 4Y EEK KWN
1735 11734 4Y GNU PTU
1736 11735 4Y KKH KWK
1737 11736 4Y KKI AKI
1738 11737 4Y KPN CYF
1739 11738 4Y KUK NUP
1740 11739 4Y KWK BET
1741 11740 4Y KWN BET
1742 11741 4Y KWN EEK
1743 11742 4Y KWT KKI
1744 11743 4Y MLL PQS
1745 11744 4Y NME OOK
1746 11745 4Y NUP BET
1747 11746 4Y OOK TNK
1748 11747 4Y PKA BET
1749 11748 4Y PQS BET
1750 11749 4Y PTU BET
1751 11750 4Y TLT BET
1752 11751 4Y TNK WWT
1753 11752 4Y WNA PKA
1754 11753 4Y WTL KKH
1755 11754 4Y WWT BET
1756 11755 5C BOC SJO
1757 11756 5C DRK SJO
1758 11757 5C FON XQP
1759 11758 5C GLF PJM
1760 11759 5C LIR SJO
1761 11760 5C LIR SYQ
1762 11761 5C LIR TNO
1763 11762 5C MGA SJO
1764 11763 5C NOB TMU
1765 11764 5C PJM SJO
1766 11765 5C PMZ SJO
1767 11766 5C SJO BOC
1768 11767 5C SJO DRK
1769 11768 5C SJO FON
1770 11769 5C SJO GLF
1771 11770 5C SJO MGA
1772 11771 5C SJO NOB
1773 11772 5C SJO PJM
1774 11773 5C SJO TMU
1775 11774 5C SJO TNO
1776 11775 5C SJO TTQ
1777 11776 5C SJO XQP
1778 11777 5C SYQ LIR
1779 11778 5C TMU SJO
1780 11779 5C TNO LIR
1781 11780 5C TNO SJO
1782 11781 5C TTQ SJO
1783 11782 5C XQP PMZ
1784 11783 5C XQP SJO
1785 11784 5G ACC KMS
1786 11785 5G KMS ACC
1787 11786 5H EDL LOK
1788 11787 5H EDL NBO
1789 11788 5H JUB NBO
1790 11789 5H KIS EDL
1791 11790 5H KIS NBO
1792 11791 5H LAU MYD
1793 11792 5H LOK EDL
1794 11793 5H MBA NBO
1795 11794 5H MBA ZNZ
1796 11795 5H MYD LAU
1797 11796 5H MYD NBO
1798 11797 5H NBO EDL
1799 11798 5H NBO JUB
1800 11799 5H NBO KIS
1801 11800 5H NBO LOK
1802 11801 5H NBO MBA
1803 11802 5H NBO MYD
1804 11803 5H ZNZ MBA
1805 11804 5J BCD CEB
1806 11805 5J BCD CGY
1807 11806 5J BCD DVO
1808 11807 5J BCD MNL
1809 11808 5J BKI MNL
1810 11809 5J BKK MNL
1811 11810 5J BWN MNL
1812 11811 5J BXU CEB
1813 11812 5J BXU MNL
1814 11813 5J CAN MNL
1815 11814 5J CBO MNL
1816 11815 5J CEB BCD
1817 11816 5J CEB BXU
1818 11817 5J CEB CGM
1819 11818 5J CEB CGY
1820 11819 5J CEB CRK
1821 11820 5J CEB DGT
1822 11821 5J CEB DPL
1823 11822 5J CEB DVO
1824 11823 5J CEB GES
1825 11824 5J CEB HKG
1826 11825 5J CEB IAO
1827 11826 5J CEB ICN
1828 11827 5J CEB ILO
1829 11828 5J CEB KLO
1830 11829 5J CEB LGP
1831 11830 5J CEB MNL
1832 11831 5J CEB MPH
1833 11832 5J CEB OZC
1834 11833 5J CEB PAG
1835 11834 5J CEB PPS
1836 11835 5J CEB PUS
1837 11836 5J CEB SIN
1838 11837 5J CEB SUG
1839 11838 5J CEB TAC
1840 11839 5J CEB USU
1841 11840 5J CEB ZAM
1842 11841 5J CGK MNL
1843 11842 5J CGM CEB
1844 11843 5J CGY BCD
1845 11844 5J CGY CEB
1846 11845 5J CGY DVO
1847 11846 5J CGY ILO
1848 11847 5J CGY MNL
1849 11848 5J CRK CEB
1850 11849 5J CRK HKG
1851 11850 5J CRK MFM
1852 11851 5J CRK SIN
1853 11852 5J CYZ MNL
1854 11853 5J DGT CEB
1855 11854 5J DGT MNL
1856 11855 5J DPL CEB
1857 11856 5J DPL DVO
1858 11857 5J DPL MNL
1859 11858 5J DPS MNL
1860 11859 5J DVO BCD
1861 11860 5J DVO CEB
1862 11861 5J DVO CGY
1863 11862 5J DVO DPL
1864 11863 5J DVO ILO
1865 11864 5J DVO MNL
1866 11865 5J DVO PPS
1867 11866 5J DVO ZAM
1868 11867 5J DXB MNL
1869 11868 5J GES CEB
1870 11869 5J GES ILO
1871 11870 5J GES MNL
1872 11871 5J HAN MNL
1873 11872 5J HKG CEB
1874 11873 5J HKG CRK
1875 11874 5J HKG ILO
1876 11875 5J HKG MNL
1877 11876 5J HKT MNL
1878 11877 5J IAO CEB
1879 11878 5J ICN CEB
1880 11879 5J ICN KLO
1881 11880 5J ICN MNL
1882 11881 5J ILO CEB
1883 11882 5J ILO CGY
1884 11883 5J ILO DVO
1885 11884 5J ILO GES
1886 11885 5J ILO HKG
1887 11886 5J ILO MNL
1888 11887 5J ILO PPS
1889 11888 5J ILO SIN
1890 11889 5J KIX MNL
1891 11890 5J KLO CEB
1892 11891 5J KLO ICN
1893 11892 5J KLO MNL
1894 11893 5J KUL MNL
1895 11894 5J LAO MNL
1896 11895 5J LGP CEB
1897 11896 5J LGP MNL
1898 11897 5J MFM CRK
1899 11898 5J MFM MNL
1900 11899 5J MNL BCD
1901 11900 5J MNL BKI
1902 11901 5J MNL BKK
1903 11902 5J MNL BWN
1904 11903 5J MNL BXU
1905 11904 5J MNL CAN
1906 11905 5J MNL CBO
1907 11906 5J MNL CEB
1908 11907 5J MNL CGK
1909 11908 5J MNL CGY
1910 11909 5J MNL CYZ
1911 11910 5J MNL DGT
1912 11911 5J MNL DPL
1913 11912 5J MNL DPS
1914 11913 5J MNL DVO
1915 11914 5J MNL DXB
1916 11915 5J MNL GES
1917 11916 5J MNL HAN
1918 11917 5J MNL HKG
1919 11918 5J MNL HKT
1920 11919 5J MNL ICN
